id,popularity,budget,revenue,original_title,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
10569,0.498771,0,0,Small Time Crooks,Action|Comedy|Crime,2000-05-19,78,6.2,2000,0.0,0.0
16187,0.49784399999999995,0,0,Buzz Lightyear of Star Command: The Adventure Begins,Animation|Family,2000-08-08,30,5.5,2000,0.0,0.0
15655,0.495241,30000000,45554533,The Tigger Movie,Animation|Family,2000-02-11,88,6.5,2000,37988763.430294104,57685345.9104842
10471,0.49295,11000000,59827328,Next Friday,Comedy,2000-01-12,70,6.6,2000,13929213.2577745,75758873.66862041
10577,0.48108900000000004,28000000,33000337,Dracula 2000,Horror|Thriller,2000-12-22,73,4.7,2000,35456179.20160779,41788066.5137661
13526,0.47571,16000000,109130,The Weight of Water,Crime|Drama|Mystery,2000-09-25,14,5.1,2000,20260673.829490196,138190.458438266
13785,0.47518699999999997,0,0,Best in Show,Comedy,2000-09-19,83,6.7,2000,0.0,0.0
7093,0.472472,35000000,0,Vatel,History|Drama|Romance,2000-05-01,16,5.1,2000,44320224.002009794,0.0
12212,0.468129,14000000,38574362,Urban Legends: Final Cut,Horror,2000-09-19,48,4.3,2000,17728089.600803897,48846410.416417606
11978,0.465293,32000000,48814909,Men of Honor,Drama,2000-09-13,341,7.0,2000,40521347.65898039,61813934.32907789
2655,0.464139,100000000,155464351,What Lies Beneath,Drama|Horror|Mystery|Thriller,2000-07-21,234,6.1,2000,126629211.43431298,196863281.732773
10479,0.45877799999999996,60000000,71000000,Rules of Engagement,Action|Adventure|Drama|History|War,2000-04-07,90,5.8,2000,75977526.8605883,89906740.1183628
711,0.44904099999999997,43000000,80049764,Finding Forrester,Drama,2000-12-21,161,6.9,2000,54450560.9167549,101366384.90822901
10687,0.437029,10000000,0,Tigerland,Drama|War,2000-09-22,74,6.4,2000,12662921.1434313,0.0
20682,0.431828,20000000,0,Chain of Fools,Action|Comedy|Crime,2000-09-22,16,6.1,2000,25325842.286862697,0.0
20455,0.430191,5500000,0,Digimon: The Movie,Fantasy|Animation|Science Fiction|Family,2000-03-17,38,6.0,2000,6964606.62888726,0.0
10571,0.417675,16000000,20627372,Boys and Girls,Comedy|Drama|Romance,2000-06-16,53,5.3,2000,20260673.829490196,26120278.5032224
9871,0.417224,5000000,0,Ginger Snaps,Drama|Horror,2000-08-01,81,6.4,2000,6331460.57171569,0.0
10481,0.410235,85000000,183611771,102 Dalmatians,Comedy|Family,2000-10-07,150,5.0,2000,107634829.71916601,232506137.71787798
12107,1.616724,84000000,123307945,Nutty Professor II: The Klumps,Fantasy|Comedy|Romance|Science Fiction,2000-07-27,168,4.8,2000,106368537.604823,156143878.389357
34729,0.39282100000000003,0,0,Our Lips Are Sealed,Comedy|Drama|Family,2000-05-18,28,5.4,2000,0.0,0.0
4967,0.6237060000000001,30000000,37036004,Keeping the Faith,Comedy,2000-04-14,79,5.7,2000,37988763.430294104,46898399.811980896
5833,0.392556,0,0,Casper's Haunted Christmas,Animation|Family,2000-10-31,15,5.4,2000,0.0,0.0
10383,0.38703899999999997,0,0,Lost Souls,Horror|Thriller,2000-10-13,18,4.2,2000,0.0,0.0
10384,0.38535,90000000,14828081,Supernova,Science Fiction,2000-01-14,42,4.7,2000,113966290.290882,18776682.041141298
110147,0.385239,0,0,The 10th Kingdom,Adventure|Comedy|Family|Fantasy|Mystery,2000-02-25,33,7.3,2000,0.0,0.0
5458,0.381984,0,0,Cruel Intentions 2,Drama|Romance|Thriller,2000-11-09,58,4.5,2000,0.0,0.0
876,0.381729,20000000,0,Frank Herbert's Dune,Action|Adventure|Fantasy|Science Fiction,2000-12-03,67,6.5,2000,25325842.286862697,0.0
10862,0.372923,35000000,36779296,Bounce,Drama|Romance,2000-11-15,62,5.2,2000,44320224.002009794,46573332.4958921
6521,0.372471,9000000,0,The Contender,Drama|Thriller,2000-10-13,23,6.4,2000,11396629.0290882,0.0
10642,0.361563,0,0,Loser,Drama|Comedy|Romance|Family,2000-07-21,56,5.2,2000,0.0,0.0
10564,0.35893400000000003,0,0,Where the Heart Is,Comedy|Drama|Romance,2000-04-27,78,6.6,2000,0.0,0.0
10480,0.357619,24000000,0,Nurse Betty,Comedy|Crime|Thriller,2000-09-08,44,5.5,2000,30391010.744235303,0.0
11983,0.35643600000000003,65000000,0,Proof of Life,Action|Adventure|Drama|Romance|Thriller,2000-12-08,95,5.8,2000,82308987.43230401,0.0
11398,0.33960799999999997,40000000,30199105,The Art of War,Action|Adventure|Thriller,2000-08-23,67,5.7,2000,50651684.5737255,38240888.521720394
16222,0.350814,15000000,9902115,Whatever It Takes,Drama|Comedy|Romance,2000-03-31,22,5.0,2000,18994381.715147,12538970.139818901
11004,0.34954,35000000,0,Wonder Boys,Comedy|Drama,2000-02-22,74,6.4,2000,44320224.002009794,0.0
4244,0.349034,65000000,69700000,The Kid,Fantasy|Comedy|Family,2000-07-07,141,5.9,2000,82308987.43230401,88260560.3697167
9519,0.340304,0,236185,Chopper,Crime|Drama|Thriller,2000-06-21,32,6.7,2000,0.0,299079.203026134
16340,0.399755,0,0,Rugrats In Paris,Animation|Comedy,2000-09-14,56,5.8,2000,0.0,0.0
12211,0.33226700000000003,25000000,15843608,Highlander: Endgame,Action|Fantasy|Science Fiction,2000-09-01,49,4.3,2000,31657302.8585784,20062635.873143803
14736,0.32400300000000004,20000000,27728118,Love & Basketball,Action|Comedy|Drama|Romance,2000-04-21,54,7.3,2000,25325842.286862697,35111897.168976
10597,0.323293,0,0,Kevin and Perry Go Large,Comedy,2000-04-20,21,4.7,2000,0.0,0.0
10035,0.322484,0,0,100 Girls,Comedy|Drama|Romance,2000-09-01,67,5.7,2000,0.0,0.0
14629,0.322196,8000000,0,Woman on Top,Comedy|Drama|Romance,2000-09-22,21,5.3,2000,10130336.914745098,0.0
11826,0.607671,5000000,0,Sexy Beast,Drama|Action|Thriller|Crime,2000-09-13,95,6.8,2000,6331460.57171569,0.0
10391,0.513728,40000000,0,Bless the Child,Drama|Horror|Thriller|Crime,2000-08-11,34,4.6,2000,50651684.5737255,0.0
18041,0.310295,14000000,5108820,Gossip,Drama|Mystery|Thriller,2000-04-21,34,5.3,2000,17728089.600803897,6469258.47959851
10876,0.309754,13500000,7060876,Quills,Drama,2000-11-22,52,6.4,2000,17094943.5436323,8941131.59915472
318,0.285989,8000000,0,The Million Dollar Hotel,Drama|Thriller,2000-02-09,39,5.5,2000,10130336.914745098,0.0
1831,0.285304,25000000,24362772,The Next Best Thing,Comedy|Drama,2000-03-03,17,3.6,2000,31657302.8585784,30850386.0671398
31067,0.284675,0,0,Fail Safe,Drama|Thriller,2000-04-09,13,6.3,2000,0.0,0.0
11849,0.284476,35000000,15185241,Dungeons & Dragons,Action|Adventure|Fantasy|Science Fiction,2000-12-08,86,3.9,2000,44320224.002009794,19228950.9327001
9456,0.246454,10000000,0,The Crow: Salvation,Action|Science Fiction|Thriller,2000-10-31,38,4.9,2000,12662921.1434313,0.0
16888,0.279624,24000000,13700000,The Ladies Man,Comedy,2000-10-13,14,5.4,2000,30391010.744235303,17348201.966501
9791,0.278748,0,0,Animal Factory,Crime|Drama,2000-08-01,14,6.4,2000,0.0,0.0
10688,0.277798,2000000,1568749,Hamlet,Drama,2000-05-12,18,5.0,2000,2532584.22868627,1986494.48808368
10562,0.47101899999999997,25000000,260562,Under Suspicion,Mystery|Thriller,2000-09-24,49,6.0,2000,31657302.8585784,329947.605897476
20697,0.196668,24000000,12372410,Ready to Rumble,Action|Comedy|Drama,2000-04-07,16,4.4,2000,30391010.744235303,15667085.2184201
12490,0.270453,0,0,Ordinary Decent Criminal,Comedy|Thriller,2000-01-07,32,5.8,2000,0.0,0.0
10560,0.253319,18000000,17200925,Center Stage,Drama|Music,2000-05-12,49,7.0,2000,22793258.058176503,21781395.6869077
5001,0.363815,0,8524534,Before Night Falls,Drama,2000-09-03,37,5.5,2000,0.0,10794550.182649901
41275,0.251747,0,0,Python,Thriller|Comedy|Horror|Science Fiction,2000-08-09,10,3.5,2000,0.0,0.0
2621,0.249219,24000000,36609995,Return to Me,Romance|Comedy|Drama,2000-04-07,32,5.5,2000,30391010.744235303,46358947.9746417
18884,0.23555399999999999,24000000,0,Nuremberg,Drama,2000-07-16,10,6.5,2000,30391010.744235303,0.0
11531,0.23415500000000003,0,0,Book of Shadows: Blair Witch 2,Horror|Mystery|Thriller,2000-10-27,100,4.3,2000,0.0,0.0
10472,0.22519699999999998,9000000,0,Down to You,Comedy|Drama|Family|Romance,2000-01-21,38,4.7,2000,11396629.0290882,0.0
2360,0.22326300000000002,10000000,26330482,Saving Grace,Crime|Comedy,2000-01-24,61,6.2,2000,12662921.1434313,33342081.7234539
22597,0.222291,1000000,1744858,The Broken Hearts Club: A Romantic Comedy,Comedy|Drama|Romance,2000-02-01,10,5.8,2000,1266292.11434313,2209499.92604854
36897,0.21743800000000002,0,0,PokÃ©mon: Mewtwo Returns,Animation|Family,2000-12-30,41,5.9,2000,0.0,0.0
919,0.210972,0,0,Blood: The Last Vampire,Fantasy|Animation|Horror|Comedy|Thriller,2000-11-18,35,6.7,2000,0.0,0.0
18074,0.210654,0,0,Duets,Comedy|Drama|Music,2000-09-09,17,5.3,2000,0.0,0.0
10416,0.209396,60000000,0,What Planet Are You From?,Comedy|Drama|Romance|Science Fiction,2000-03-03,15,5.4,2000,75977526.8605883,0.0
48246,0.208168,0,0,Alvin and the Chipmunks Meet the Wolfman,Animation|Family|Fantasy,2000-08-29,13,6.4,2000,0.0,0.0
25166,0.207785,16000000,15427192,Drowning Mona,Comedy|Crime|Mystery,2000-03-03,21,4.5,2000,20260673.829490196,19535331.5760575
16225,0.20564899999999997,15000000,0,Heavy Metal 2000,Action|Adventure|Animation|Fantasy|Science Fiction,2000-04-19,27,5.3,2000,18994381.715147,0.0
29076,0.20355399999999998,10000000,1631839,Gun Shy,Action|Comedy|Romance|Thriller,2000-02-04,10,5.1,2000,12662921.1434313,2066384.85757759
12597,0.20296,2000000,0,Hellraiser: Inferno,Crime|Horror|Thriller|Mystery,2000-10-03,43,5.3,2000,2532584.22868627,0.0
40466,0.202515,0,0,Crocodile,Horror|Action|Thriller,2000-12-26,13,5.3,2000,0.0,0.0
4226,0.198227,5000000,0,Shriek If You Know What I Did Last Friday the Thirteenth,Comedy,2000-10-17,25,5.1,2000,6331460.57171569,0.0
27723,0.19814400000000001,1500000,0,Psycho Beach Party,Comedy,2000-08-06,10,5.3,2000,1899438.1715147,0.0
21311,0.19801400000000002,34000000,0,I Dreamed of Africa,Romance|Drama|Adventure,2000-05-05,11,5.0,2000,43053931.8876667,0.0
22230,0.19431099999999998,0,688510,Happy Accidents,Comedy|Romance|Science Fiction,2000-01-25,16,6.3,2000,0.0,871854.783646394
48617,0.191631,0,0,Father and Daughter,Animation|Drama,2000-01-01,18,6.9,2000,0.0,0.0
14805,0.191104,35000000,0,Bait,Action|Thriller|Crime,2000-09-14,26,6.2,2000,44320224.002009794,0.0
36657,0.182246,75000000,157299717,X-Men,Adventure|Action|Science Fiction,2000-07-13,2766,6.6,2000,94971908.5757354,199187391.22550702
19348,0.397483,0,0,Girlfight,Drama,2000-01-22,33,6.3,2000,0.0,0.0
28031,0.174958,0,0,If These Walls Could Talk 2,Romance|Drama,2000-03-05,15,5.7,2000,0.0,0.0
41282,0.254766,0,0,Skipped Parts,Comedy|Drama|Romance,2000-06-06,10,6.7,2000,0.0,0.0
9011,0.172019,0,0,The Prophecy 3: The Ascent,Horror|Thriller,2000-03-14,17,4.7,2000,0.0,0.0
4369,0.171378,0,0,Juste une question d'amour,Drama|Romance,2000-01-01,13,7.5,2000,0.0,0.0
14195,0.170017,10000000,0,Cecil B. Demented,Thriller|Comedy|Crime,2000-05-17,24,5.6,2000,12662921.1434313,0.0
51861,0.168696,0,0,Jet Set,Comedy,2000-06-14,16,3.9,2000,0.0,0.0
12806,0.167002,0,0,Nico and Dani,Drama|Comedy|Romance,2000-05-18,14,4.8,2000,0.0,0.0
10763,0.23100300000000001,12000000,0,Dr. T and the Women,Comedy|Drama|Romance,2000-09-13,43,4.4,2000,15195505.3721176,0.0
10641,0.16315,65000000,0,Autumn in New York,Drama|Romance,2000-08-11,81,5.8,2000,82308987.43230401,0.0
29946,0.16204100000000002,15000000,0,The Golden Bowl,Drama|Foreign|Romance,2000-05-14,13,5.8,2000,18994381.715147,0.0
29572,0.157574,0,0,The Man Who Cried,Drama|Music|Romance|War,2000-08-29,23,5.5,2000,0.0,0.0
16275,0.157001,0,0,Dave Chappelle: Killin' Them Softly,Comedy,2000-01-01,17,8.5,2000,0.0,0.0
5257,0.15692799999999898,0,0,The Dish,History|Comedy|Drama,2000-07-11,26,6.2,2000,0.0,0.0
18168,0.155496,0,151559,About Adam,Comedy|Romance,2000-01-28,22,5.1,2000,0.0,191917.966557731
27745,0.15171300000000001,0,0,The Filth and the Fury,Documentary|Music,2000-03-29,12,7.0,2000,0.0,0.0
12619,0.150887,0,0,Cherry Falls,Mystery|Horror|Thriller,2000-08-25,26,4.3,2000,0.0,0.0
18002,0.14971600000000002,0,0,"Love, Honour and Obey",Action|Comedy|Thriller|Crime,2000-04-07,10,6.4,2000,0.0,0.0
10697,0.130962,0,0,Le goÃ»t des autres,Drama|Comedy|Romance,2000-03-01,26,6.4,2000,0.0,0.0
10978,0.078569,0,0,Jalla! Jalla!,Comedy|Drama,2000-12-22,10,6.1,2000,0.0,0.0
18394,0.152249,0,0,Essex Boys,Action|Crime|Foreign|Thriller,2000-07-14,13,5.5,2000,0.0,0.0
13539,0.266997,0,0,Here On Earth,Drama|Romance|Family,2000-03-23,27,6.1,2000,0.0,0.0
36234,0.146148,4000000,0,Timecode,Drama,2000-03-22,11,5.5,2000,5065168.45737255,0.0
10783,0.14611,65000000,0,Lucky Numbers,Action|Adventure|Comedy|Crime|Romance,2000-10-27,28,4.6,2000,82308987.43230401,0.0
15489,0.136160999999999,0,0,Snow Day,Comedy|Family,2000-02-11,20,4.6,2000,0.0,0.0
17908,0.37803400000000004,7000000,0,My Dog Skip,Comedy|Drama|Family,2000-01-14,30,6.1,2000,8864044.80040197,0.0
29512,0.13451300000000002,5000000,0,Bruiser,Horror|Thriller,2000-02-13,12,5.0,2000,6331460.57171569,0.0
101514,0.13287000000000002,0,0,Quints,Drama|Family|Comedy|TV Movie,2000-08-18,11,5.1,2000,0.0,0.0
19349,0.130377,0,0,The Up in Smoke Tour,Documentary|Music,2000-12-02,12,7.5,2000,0.0,0.0
36968,0.188943,0,0,Life-Size,Comedy|Family|Fantasy,2000-03-05,60,5.2,2000,0.0,0.0
18011,0.402275,0,0,Leprechaun in the Hood,Horror,2000-03-28,11,4.6,2000,0.0,0.0
12509,0.128892,0,0,Pollock,Drama|Romance,2000-09-06,54,6.3,2000,0.0,0.0
10898,0.12459300000000001,0,0,The Little Mermaid II: Return to the Sea,Animation,2000-08-30,193,6.0,2000,0.0,0.0
24100,0.12392,22000000,13555988,The Little Vampire,Horror|Family|Foreign,2000-10-27,42,6.4,2000,27858426.515549,17165840.7065302
197725,0.122405,0,0,John Henry,Family|Animation|Music|Drama,2000-05-27,11,7.5,2000,0.0,0.0
10873,0.11921400000000001,8000000,8279017,Shadow of the Vampire,Drama|Horror,2000-05-15,55,5.9,2000,10130336.914745098,10483653.9416127
37302,0.11140499999999999,0,0,Left Behind,Drama|Fantasy|Science Fiction|Thriller,2000-10-30,25,4.4,2000,0.0,0.0
17208,0.110294,0,0,Paradise Lost 2: Revelations,Documentary,2000-07-28,15,6.7,2000,0.0,0.0
20410,0.141201,0,0,Scooby-Doo and the Alien Invaders,Animation|Family,2000-01-01,28,6.1,2000,0.0,0.0
17711,0.10490799999999999,76000000,35134820,The Adventures of Rocky & Bullwinkle,Adventure|Animation|Action|Comedy|Family,2000-06-30,35,4.0,2000,96238200.6900785,44490945.504865505
742,0.317299,0,0,Tillsammans,Drama|Comedy|Romance,2000-08-25,27,5.9,2000,0.0,0.0
15723,0.09149199999999999,7000000,3728888,The Big Kahuna,Comedy|Drama,2000-04-28,37,6.5,2000,8864044.80040197,4721861.46966875
14295,0.09068899999999999,0,0,You Can Count on Me,Drama|Romance,2000-11-17,31,6.1,2000,0.0,0.0
21355,0.08429,57000000,0,All the Pretty Horses,Drama|Romance|Western,2000-12-11,27,5.5,2000,72178650.51755892,0.0
10394,0.316973,0,0,Gangster No. 1,Action|Drama|Thriller,2000-06-09,22,5.8,2000,0.0,0.0
60587,0.081402,0,0,The Audrey Hepburn Story,Drama,2000-03-27,10,5.3,2000,0.0,0.0
36380,0.078959,0,0,Chlopaki nie placza,Comedy,2000-02-25,12,7.3,2000,0.0,0.0
46406,0.0699029999999999,0,0,Mission Kashmir,Action|Drama|Foreign,2000-10-27,10,5.7,2000,0.0,0.0
20993,0.066233,1500000,0,Ð‘Ñ€Ð°Ñ‚ 2,Drama|Thriller,2000-01-01,18,7.4,2000,1899438.1715147,0.0
21991,0.059043,0,0,State and Main,Comedy|Drama,2000-08-26,19,5.7,2000,0.0,0.0
26450,0.045359,0,0,Phantom of the Megaplex,Family,2000-11-10,12,5.5,2000,0.0,0.0
92208,0.038044999999999995,0,0,Mom's Got a Date With a Vampire,Action,2000-10-13,16,5.4,2000,0.0,0.0
17856,0.035184,0,0,"Ali G, Aiii",Comedy,2000-11-20,14,5.8,2000,0.0,0.0
48868,0.0325769999999999,0,0,The World of Stainboy,Animation,2000-01-01,10,6.3,2000,0.0,0.0
10385,0.031018,40000000,36037909,Hanging Up,Comedy|Drama,2000-02-16,21,5.2,2000,50651684.5737255,45634519.9841156
32536,0.02951,0,0,Rejected,Animation,2000-07-25,12,7.0,2000,0.0,0.0
36047,0.015997,15000000,5217498,The In Crowd,Thriller,2000-07-19,12,5.2,2000,18994381.715147,6606876.57400109
97351,0.0068650000000000004,0,0,Phir Bhi Dil Hai Hindustani,Romance|Comedy|Drama,2000-01-21,12,7.2,2000,0.0,0.0
20438,0.005784,0,0,The Tao of Steve,Comedy|Romance,2000-08-04,13,5.5,2000,0.0,0.0
18292,0.080819,0,0,George Washington,Drama,2000-10-01,14,4.9,2000,0.0,0.0
44756,0.0040100000000000005,0,0,Is It Fall Yet?,Animation|Comedy,2000-08-27,14,7.3,2000,0.0,0.0
78,4.215642,28000000,32768670,Blade Runner,Science Fiction|Drama|Thriller,1982-06-25,2110,7.7,1982,63269987.2714343,74045476.2072083
601,2.900556,10500000,792910554,E.T. the Extra-Terrestrial,Science Fiction|Adventure|Family|Fantasy,1982-04-03,1830,7.2,1982,23726245.2267878,1791694309.24878
1091,2.355353,10000000,13782838,The Thing,Horror|Science Fiction|Mystery|Thriller,1982-06-25,797,7.5,1982,22596424.025512196,31144285.1722943
1368,1.9282580000000002,15000000,125212904,First Blood,Action|Adventure|Thriller|War,1982-10-22,838,7.0,1982,33894636.038268395,282936387.224976
6217,1.3811870000000002,0,0,Cat People,Drama|Fantasy|Horror|Thriller,1982-04-02,34,6.0,1982,0.0,0.0
97,1.3366120000000001,17000000,33000000,Tron,Science Fiction|Action|Adventure,1982-07-09,432,6.6,1982,38413920.843370795,74568199.2841904
1371,1.241425,17000000,124000000,Rocky III,Drama,1982-05-28,482,6.5,1982,38413920.843370795,280195657.916352
609,1.193916,10700000,122200000,Poltergeist,Horror,1982-06-04,425,6.8,1982,24178173.7072981,276128301.59175897
9387,1.176922,20000000,68851475,Conan the Barbarian,Adventure|Fantasy|Action,1982-04-02,356,6.5,1982,45192848.0510245,155579712.388195
150,1.161942,1000000,78868508,48 Hrs.,Thriller|Action|Comedy|Crime|Drama,1982-12-07,171,6.1,1982,2259642.40255122,178214624.90275
154,0.9460559999999999,12000000,96800000,Star Trek II: The Wrath of Khan,Science Fiction|Action|Adventure|Drama|Thriller,1982-06-03,406,7.0,1982,27115708.8306147,218733384.566958
13342,0.925383,4500000,27092880,Fast Times at Ridgemont High,Comedy,1982-08-13,157,6.9,1982,10168390.8114805,61220220.455231994
4193,0.897597,0,6110000,Evil Under the Sun,Thriller|Crime|Mystery|Drama,1982-03-05,29,6.4,1982,0.0,13806415.0795879
11639,0.8848440000000001,15000000,40577001,The Dark Crystal,Fantasy,1982-12-17,123,7.3,1982,33894636.038268395,91689512.0279635
12104,0.851635,0,0,Pink Floyd: The Wall,Music,1982-07-14,206,7.4,1982,0.0,0.0
783,0.786388,22000000,77737889,Gandhi,Drama|History,1982-11-30,412,7.1,1982,49712132.8561269,175659830.26922
9576,0.689094,21000000,177200000,Tootsie,Comedy|Romance,1982-12-16,176,6.7,1982,47452490.4535757,400408633.732077
2665,0.628746,0,27150534,Airplane II: The Sequel,Comedy,1982-12-10,120,5.7,1982,0.0,61350497.878308706
262,0.616869,20000000,0,The King of Comedy,Comedy|Drama,1982-12-18,106,7.2,1982,45192848.0510245,0.0
14742,0.608984,0,21017056,Night Shift,Comedy,1982-07-30,15,6.4,1982,0.0,47491030.914393604
9699,0.582499,0,9056073,Trail of the Pink Panther,Comedy|Crime,1982-12-03,26,5.7,1982,0.0,20463486.5513992
9442,0.576708,0,18196170,Dead Men Don't Wear Plaid,Comedy|Mystery,1982-05-21,41,6.1,1982,0.0,41116837.2960305
17918,0.5629770000000001,3000000,0,Swamp Thing,Horror|Science Fiction,1982-02-19,37,5.2,1982,6778927.20765368,0.0
11704,0.555585,7000000,14665733,The Secret of NIMH,Fantasy|Animation|Drama|Family,1982-06-17,80,7.3,1982,15817496.817858499,33139312.1512948
13396,0.531686,0,0,The Snowman,Action|Adventure|Animation|Family|Fantasy,1982-12-26,37,7.1,1982,0.0,0.0
10150,0.519602,0,6455530,The Last Unicorn,Fantasy|Animation|Family,1982-11-19,68,6.7,1982,0.0,14587189.3189415
2623,0.49676099999999995,0,129795554,An Officer and a Gentleman,Drama|Romance,1982-07-28,112,6.4,1982,0.0,293291537.481027
29702,0.492302,0,0,Tenebre,Horror|Thriller|Mystery,1982-10-28,50,6.0,1982,0.0,0.0
15764,0.48339499999999996,12000000,30036000,Sophie's Choice,Drama|Romance,1982-12-08,74,7.1,1982,27115708.8306147,67870619.2030286
8288,0.481796,0,0,A Midsummer Night's Sex Comedy,Comedy|Romance,1982-07-16,41,5.9,1982,0.0,0.0
9037,0.475775,13200000,15171476,Grease 2,Comedy|Drama|Family|Music|Romance,1982-06-11,92,5.3,1982,29827279.7136761,34282110.4788882
16281,0.441852,8000000,21028755,Creepshow,Horror|Comedy|Fantasy,1982-11-12,90,6.7,1982,18077139.220409803,47517466.4708611
15739,0.42174799999999996,50000000,57059003,Annie,Comedy|Drama|Family|Music,1982-06-18,99,6.2,1982,112982120.12756102,128932942.626097
11314,0.420407,0,1723872,Koyaanisqatsi,Documentary|Music,1982-06-06,64,7.1,1982,0.0,3895334.26777078
15600,0.394171,0,14000000,Missing,Drama|History|Mystery|Thriller,1982-02-12,19,7.1,1982,0.0,31634993.6357171
32085,0.391453,60000,0,Vincent,Animation|Drama|Fantasy,1982-01-01,107,7.9,1982,135578.54415307302,0.0
11307,0.389549,0,0,The World According to Garp,Drama|Comedy,1982-08-13,27,5.9,1982,0.0,0.0
13945,0.348084,0,0,The Sword and the Sorcerer,Action|Fantasy,1982-04-01,10,6.2,1982,0.0,0.0
24740,0.37483,0,13277558,The Entity,Horror|Mystery|Thriller,1982-09-30,46,6.1,1982,0.0,30002533.059133198
37917,0.360746,0,0,Honkytonk Man,Western|Comedy|Drama|Music,1982-12-15,13,5.2,1982,0.0,0.0
11541,0.358107,6000000,10278575,The Year of Living Dangerously,War|Drama|Romance,1982-12-17,31,6.7,1982,13557854.415307302,23225903.9078029
23805,0.352538,0,0,The Toy,Comedy|Family,1982-12-10,31,5.6,1982,0.0,0.0
9728,0.336314,4000000,36690067,Friday the 13th Part III,Horror|Thriller,1982-08-13,107,5.7,1982,9038569.610204902,82906431.14564541
11564,0.323363,4300000,0,Class of 1984,Horror|Action|Crime|Drama|Thriller,1982-08-20,31,6.4,1982,9716462.33097027,0.0
10676,0.31049699999999997,2500000,14400000,Halloween III: Season of the Witch,Horror|Mystery|Science Fiction,1982-10-22,90,4.7,1982,5649106.00637806,32538850.596737605
24226,0.304359,16000000,53977250,The Verdict,Drama,1982-12-08,47,7.0,1982,36154278.440819606,121969282.87310801
27088,0.30286799999999997,0,0,The Last American Virgin,Comedy,1982-06-26,20,6.6,1982,0.0,0.0
12614,0.250551,0,28215453,Victor/Victoria,Comedy|Music|Romance,1982-04-25,39,6.5,1982,0.0,63756834.0059912
10724,0.647107,18000000,70687344,Firefox,Science Fiction|Action|Adventure|Thriller,1982-06-13,60,5.1,1982,40673563.245922,159728119.826125
22023,0.228492,22000000,0,The Border,Drama|Crime,1982-01-29,12,5.3,1982,49712132.8561269,0.0
27150,0.384767,4500000,0,Silent Rage,Action|Horror|Science Fiction|Thriller,1982-04-02,10,4.6,1982,10168390.8114805,0.0
16235,0.211821,0,12534817,Amityville II: The Possession,Horror,1982-09-24,25,5.7,1982,0.0,28324204.001419898
16363,0.252334,0,0,The Best Little Whorehouse in Texas,Comedy,1982-07-23,21,6.3,1982,0.0,0.0
23943,0.245153,0,0,Zapped!,Comedy,1982-07-23,17,5.6,1982,0.0,0.0
17590,0.24222,0,0,Deathtrap,Comedy|Crime|Drama|Mystery|Romance,1982-03-19,18,6.1,1982,0.0,0.0
9343,0.22394699999999998,0,0,Fitzcarraldo,Action|Adventure|Drama,1982-03-04,64,7.2,1982,0.0,0.0
14373,0.464188,2,16,Death Wish 2,Action|Crime|Thriller,1982-02-20,27,5.6,1982,4.51928480510245,36.1542784408196
16441,0.197996,0,14056528,The Beastmaster,Action|Fantasy,1982-08-20,40,6.2,1982,0.0,31762726.7014485
11949,0.176427,0,0,Monty Python Live at the Hollywood Bowl,Comedy,1982-06-25,14,6.2,1982,0.0,0.0
10275,0.174119,0,0,Shao Lin Si,Action,1982-01-21,13,7.2,1982,0.0,0.0
27273,0.14752,0,0,The Flight of Dragons,Animation|Fantasy|Family,1982-08-17,11,7.0,1982,0.0,0.0
47886,0.14547100000000002,0,1198346,Mil gritos tiene la noche,Horror|Mystery,1982-08-23,24,5.5,1982,0.0,2707833.43452765
24266,0.138161999999999,3500000,20659423,The Man from Snowy River,Drama|Action|Western|Romance,1982-03-02,19,6.2,1982,7908748.40892929,46682908.223042
47955,0.115079,8000000,0,White Dog,Horror|Drama|Thriller,1982-07-07,19,5.7,1982,18077139.220409803,0.0
27726,0.11127000000000001,0,0,Q,Drama|Horror|Fantasy,1982-10-29,14,4.7,1982,0.0,0.0
30060,0.044913,0,0,The Plague Dogs,Adventure|Animation|Drama,1982-10-21,14,7.5,1982,0.0,0.0
10831,0.100664,0,0,The Draughtsman's Contract,Comedy|Mystery|Romance,1982-10-02,18,6.0,1982,0.0,0.0
41378,0.09902999999999999,0,0,Ren zhe wu di,Action|Foreign,1982-04-21,10,7.1,1982,0.0,0.0
39899,0.096512,32000000,0,Turkey Shoot,Horror|Science Fiction,1982-03-25,11,5.3,1982,72308556.88163921,0.0
20980,0.064322,0,0,Liquid Sky,Science Fiction|Comedy,1982-08-01,12,5.0,1982,0.0,0.0
27813,0.07848200000000001,35000,0,Basket Case,Comedy|Horror,1982-04-14,22,5.8,1982,79087.4840892929,0.0
31044,0.085092,0,0,My Favorite Year,Comedy|Drama,1982-10-01,13,6.7,1982,0.0,0.0
27380,0.063324,0,0,Megaforce,Adventure|Action|Science Fiction,1982-06-25,10,3.0,1982,0.0,0.0
13776,0.36809400000000003,0,0,Diner,Comedy|Drama,1982-04-02,27,6.9,1982,0.0,0.0
27475,0.058092,0,0,The Slumber Party Massacre,Horror|Comedy,1982-11-12,17,6.0,1982,0.0,0.0
49483,0.051754999999999995,0,0,Oliver Twist,TV Movie|Crime|Drama,1982-03-23,15,6.0,1982,0.0,0.0
